regime,rep,n,noise_sd,vwk_mse,wiener_mse,huber_mse,mse_ratio,vwk_beta0,vwk_beta1,vwk_beta2,wiener_beta0,wiener_beta1,wiener_beta2,vwk_beta0_se,vwk_beta1_se,vwk_beta2_se,vwk_beta0_cover95,vwk_beta1_cover95,vwk_beta2_cover95
gaussian_control,191,2000,0.25,0.012028072152878015,0.012028072152878015,2.724698691654187e-05,1.0,0.20644040934189617,0.8653214664112702,0.6798081305317186,0.20644040934189617,0.8653214664112702,0.6798081305317186,0.02419627161260301,0.03634817567988811,0.03977385305306019,True,True,False
gaussian_control,192,2000,0.25,0.00410844602129376,0.00410844602129376,0.0001008693788021829,1.0,0.16202903838506605,0.7558946892479209,0.5694148176039442,0.16202903838506605,0.7558946892479209,0.5694148176039442,0.022605757631530308,0.0340019462108449,0.03908037247401244,True,True,True
gaussian_control,193,2000,0.25,0.011027911358757294,0.011027911358757294,5.3993328505146516e-05,1.0,0.25048967850154513,0.8635156388199767,0.6563276027448366,0.25048967850154513,0.8635156388199767,0.6563276027448366,0.024217463503629306,0.03388528622812727,0.04084085224428149,False,True,True
gaussian_control,194,2000,0.25,0.0024634150530591934,0.0024634150530591934,2.7663420174562477e-05,1.0,0.21886107343373465,0.8222706810862709,0.6371978053151773,0.21886107343373465,0.8222706810862709,0.6371978053151773,0.024171835311339866,0.03254574383597189,0.03951953671213934,True,True,True
gaussian_control,195,2000,0.25,0.0016342823620730136,0.0016342823620730136,0.00015435330971274778,1.0,0.1616889316500272,0.8070681379123203,0.6093861081232019,0.1616889316500272,0.8070681379123203,0.6093861081232019,0.023138429803716297,0.035089529485669,0.04228370623610179,True,True,True
gaussian_control,196,2000,0.25,0.016269966579991843,0.016269966579991843,6.68681224565554e-05,1.0,0.15797037308331854,0.7115251172039129,0.5020012659007788,0.15797037308331854,0.7115251172039129,0.5020012659007788,0.02142230737483059,0.032677690911139375,0.040694981433125214,False,False,False
gaussian_control,197,2000,0.25,0.008089965354333052,0.008089965354333052,0.00023994832768485126,1.0,0.24662305175531773,0.8521933808189999,0.6497330216597832,0.24662305175531773,0.8521933808189999,0.6497330216597832,0.023909900867828154,0.032235344620846415,0.03988845814133926,True,True,True
gaussian_control,198,2000,0.25,0.0031458849275318103,0.0031458849275318103,7.031528101145891e-05,1.0,0.17109613598302523,0.7640162690533213,0.5644505365761954,0.17109613598302523,0.7640162690533213,0.5644505365761954,0.022219916565530573,0.033487917961934045,0.039505485450008204,True,True,True
gaussian_control,199,2000,0.25,0.000746844638129536,0.000746844638129536,5.2545637895953954e-05,1.0,0.18094759675542854,0.7806226486187047,0.6051541026450628,0.18094759675542854,0.7806226486187047,0.6051541026450628,0.023862112625476748,0.03587575199678579,0.03900788279476009,True,True,True
centered_exponential_skew,0,2000,0.25,0.044261366728121934,0.70443274207726,5.7429744147839664e-05,15.915295756777684,0.20384572645596272,0.9369942503565749,0.6941592089134951,0.20384572645596272,0.9369942503565749,0.47312605077146536,0.029171847007319583,0.15031824593833315,0.06073257914682746,True,True,True
centered_exponential_skew,1,2000,0.25,0.021877147443699358,0.3535514124523007,3.540646256769007e-05,16.160763799858373,0.1778897803286102,0.7142427548506529,0.43107154572316636,0.1778897803286102,0.7142427548506529,0.503195749002385,0.019491276137435568,0.04237672849479406,0.09013120307164117,True,False,True
centered_exponential_skew,2,2000,0.25,0.046276395383083486,0.31843085772449703,4.056063426922091e-05,6.881064419310857,0.18308184657645635,0.6857977387292105,0.31910717644880204,0.18308184657645635,0.6857977387292105,0.50891511099458,0.01848500519477144,0.038342548207927006,0.09797927267432494,True,False,False
centered_exponential_skew,3,2000,0.25,0.03728714088910099,0.7530556266712035,0.00016373917646413328,20.196121470158662,0.22644106171024428,0.9115941951146564,0.7087142332201865,0.22644106171024428,0.9115941951146564,0.48768045286787104,0.027363507165254965,0.09485655858941053,0.06028676950040228,True,True,True
centered_exponential_skew,4,2000,0.25,0.012191791344488419,0.6419884852002342,0.00028647033641410457,52.65743704598914,0.23681182986221425,0.8475525343741468,0.6816780097563601,0.23681182986221425,0.8475525343741468,0.49626438757139263,0.024981663884312208,0.06552247286924205,0.07093340812919573,True,True,True
centered_exponential_skew,5,2000,0.25,0.002024418290085416,0.507996169175527,4.052257070776585e-05,250.93439022134763,0.21131991489271545,0.7830142499229019,0.5546700239584781,0.21131991489271545,0.7830142499229019,0.5072683129126746,0.02209405181903381,0.04915432929679476,0.08809176373734601,True,True,True
centered_exponential_skew,6,2000,0.25,0.015976034052630265,0.6436171776889857,0.00028227840588854663,40.286417490642606,0.21414287852268168,0.8781832959889736,0.6729271465066385,0.21414287852268168,0.8781832959889736,0.48219612359864383,0.02611372898482188,0.08943888644481443,0.072091908441026,True,True,True
centered_exponential_skew,7,2000,0.25,0.053651409299687945,0.7798784649763951,7.977887087892283e-05,14.536029438110793,0.2231566955834387,0.9450285000795116,0.7123611373100655,0.2231566955834387,0.9450285000795116,0.4817761442835069,0.028486736843081485,0.10152475050399545,0.05583251327648951,True,True,False
centered_exponential_skew,8,2000,0.25,0.011716753234329849,0.670761967240562,5.21860022990649e-05,57.24810908155368,0.23774470901672123,0.8605054056096143,0.670180106469706,0.23774470901672123,0.8605054056096143,0.4995746689180766,0.024914624848576327,0.06118521895430015,0.0737896728024741,True,True,True
centered_exponential_skew,9,2000,0.25,0.0033606482875814772,0.5705254182689118,4.62759041158366e-05,169.766476419791,0.21706207280459008,0.8281264400009725,0.6422649906220261,0.21706207280459008,0.8281264400009725,0.4930342263321541,0.024494514373782025,0.08144808210030174,0.08658150206930004,True,True,True
centered_exponential_skew,10,2000,0.25,0.002337652428153041,0.5758949937679669,0.000151968179524696,246.35612498774103,0.21070342129450392,0.8366336784936904,0.6249370874793249,0.21070342129450392,0.8366336784936904,0.4913045552720995,0.024363701370139615,0.07636156147991865,0.0882346617198265,True,True,True
centered_exponential_skew,11,2000,0.25,0.0005022054893892238,0.4713635656512887,3.788035902548116e-05,938.5870437707785,0.19773877662687098,0.7851501579196498,0.5830394130064,0.19773877662687098,0.7851501579196498,0.4942488234126598,0.022752020169300235,0.06805832944147543,0.09294511679698968,True,True,True
centered_exponential_skew,12,2000,0.25,0.008687121233869369,0.4159614408993189,0.00010024657368575374,47.88254125861251,0.1934263136556563,0.7523014956902988,0.502277342355668,0.1934263136556563,0.7523014956902988,0.5003992845370097,0.020872314414614998,0.049365323889500684,0.09380557904337583,True,True,True
centered_exponential_skew,13,2000,0.25,0.008096150370353971,0.4285561631717378,3.8302885698440174e-05,52.93332553962939,0.19118943139014116,0.7486303025842838,0.5096678278619222,0.19118943139014116,0.7486303025842838,0.505226300965236,0.02103247529678036,0.04998340297911966,0.09483269541812858,True,True,True
centered_exponential_skew,14,2000,0.25,0.033647960375992096,0.7140054257202652,6.319138079034725e-06,21.219872400637687,0.21789371852233536,0.9035494665835119,0.7152273247836204,0.21789371852233536,0.9035494665835119,0.4907453530643405,0.0264095176271439,0.07209973887415519,0.05998848639402012,True,True,True
centered_exponential_skew,15,2000,0.25,0.03515750899134518,0.35491490024766165,3.0197867673887074e-05,10.09499564758789,0.19318243778299238,0.695489321234534,0.36378748429047053,0.19318243778299238,0.695489321234534,0.5131607756753958,0.01909431457572192,0.03524140781187352,0.082852097473564,True,False,False
centered_exponential_skew,16,2000,0.25,0.0012960118537917893,0.4881811782171836,5.486400058031623e-05,376.67956260499784,0.19218755515144018,0.7826699094124652,0.5637686120283117,0.19218755515144018,0.7826699094124652,0.5073111349535466,0.02164769247649489,0.04461375971322549,0.08043657882004601,True,True,True
centered_exponential_skew,17,2000,0.25,0.05364550871437586,0.8019125173238322,0.0001149014910437508,14.948362622366869,0.2388631552456788,0.9315350397506433,0.7216612373711672,0.2388631552456788,0.9315350397506433,0.48628995983646267,0.028339515123933578,0.09413307485135718,0.05729638018703789,True,True,False
centered_exponential_skew,18,2000,0.25,0.0060361536813040104,0.5134103851462214,0.00011052762631770292,85.05588363934889,0.1851026877635329,0.8394341867442743,0.6487263542277113,0.1851026877635329,0.8394341867442743,0.47795888224763383,0.026147607052638706,0.15949513221478784,0.0974885276595807,True,True,True
centered_exponential_skew,19,2000,0.25,0.012036403209428835,0.4406987269120787,0.00012635560913711096,36.61382218957678,0.20068481982472655,0.7547006919301179,0.4794545045512061,0.20068481982472655,0.7547006919301179,0.506252657018488,0.021064381748867825,0.05119190912263063,0.10837107731885416,True,True,True
centered_exponential_skew,20,2000,0.25,0.00040769754630986426,0.5130566269369274,0.0001554715799051763,1258.4246130021754,0.2044579484865733,0.8070130075089678,0.6162537953705727,0.2044579484865733,0.8070130075089678,0.49163613471695566,0.024462112662345555,0.11222864822046322,0.12013563760105468,True,True,True
centered_exponential_skew,21,2000,0.25,0.022121000368417198,0.3683912313429094,5.563264939609898e-05,16.653461652162548,0.19188561779845936,0.7100530507305168,0.42965622630411804,0.19188561779845936,0.7100530507305168,0.5080804647037607,0.01962588900936178,0.03993929728096748,0.08871300229114529,True,False,True
centered_exponential_skew,22,2000,0.25,0.013701462352092771,0.6723785499299373,0.00020990780668820702,49.07348811765612,0.21921536525053556,0.8704113791550159,0.6751464293133661,0.21921536525053556,0.8704113791550159,0.49519398555489363,0.025472503516540273,0.07426581524878173,0.07366497496019618,True,True,True
centered_exponential_skew,23,2000,0.25,0.005307584385297865,0.4425076324726632,1.2803450442431946e-05,83.3726984536355,0.19040964291535595,0.7565377923426937,0.5319645591862341,0.19040964291535595,0.7565377923426937,0.5034970493985358,0.021508376657104457,0.054458020648634024,0.09759142570345664,True,True,True
centered_exponential_skew,24,2000,0.25,0.035098551159453435,0.31659992709889295,8.184510612203771e-05,9.020313279045993,0.17179659474979062,0.6811413181529866,0.37123918328941,0.17179659474979062,0.6811413181529866,0.5081915762349651,0.018675207837090597,0.03737348170817554,0.08190688400863763,True,False,False
centered_exponential_skew,25,2000,0.25,0.00991103045897521,0.6434351217141147,7.1953351866811e-05,64.92111232807625,0.21929575736342993,0.8555889160302007,0.6703090306710687,0.21929575736342993,0.8555889160302007,0.4990999344963834,0.024934944412628987,0.06500358413933649,0.07174538108539971,True,True,True
centered_exponential_skew,26,2000,0.25,0.005027588784366744,0.5930829028862633,6.30137005137844e-05,117.96567466505036,0.20638552610321118,0.8468803080887575,0.6489173377544707,0.20638552610321118,0.8468803080887575,0.49622505126721245,0.023979133923086707,0.059536256415882075,0.07482891228217803,True,True,True
centered_exponential_skew,27,2000,0.25,0.0192616134479025,0.3791957673162042,3.168467428308083e-05,19.686604569333046,0.18386889438821907,0.7215157115452592,0.4434293987361358,0.18386889438821907,0.7215157115452592,0.5085522474782056,0.01990469525164302,0.046622466569752934,0.10524524168291245,True,True,True
centered_exponential_skew,28,2000,0.25,0.018906835730769924,0.38138471102641025,8.816494161880198e-05,20.1717895293143,0.19995917225367096,0.722130388712989,0.451047851350223,0.19995917225367096,0.722130388712989,0.5034218336724254,0.020159600331100182,0.0489776708993216,0.10678761410748457,True,True,True
centered_exponential_skew,29,2000,0.25,0.000824867171487753,0.517726411778396,4.0341743775258626e-05,627.6482198274547,0.19601003362482236,0.804989844999906,0.6277360821259012,0.19601003362482236,0.804989844999906,0.4962261609111259,0.023393553309333286,0.07399126312517358,0.09175421338635481,True,True,True
centered_exponential_skew,30,2000,0.25,0.0003822523507168241,0.5188659345874378,0.00024670287120176867,1357.391088934907,0.2148735265791675,0.8119753115663562,0.5964807170464128,0.2148735265791675,0.8119753115663562,0.49770132320962224,0.02278543479381055,0.05955530869686489,0.08888079445809403,True,True,True
centered_exponential_skew,31,2000,0.25,0.007410946188928598,0.43432384319636935,0.00017880115349878811,58.60572079786746,0.18144722316145917,0.7560739971845971,0.5158330603808661,0.18144722316145917,0.7560739971845971,0.5026968033580584,0.021397178420004995,0.05661817078672662,0.10510189206560618,True,True,True
centered_exponential_skew,32,2000,0.25,0.0010947795628328811,0.5332921029103748,4.431912651911283e-05,487.12281541903627,0.2019165484325468,0.8236235359485281,0.6217314005661174,0.2019165484325468,0.8236235359485281,0.49442503160864754,0.023694489825692756,0.07370012213367856,0.08768458581730104,True,True,True
centered_exponential_skew,33,2000,0.25,0.002813284192541399,0.4129522712813084,3.069717092049614e-05,146.78654661911892,0.16522652228946194,0.7648040117132262,0.5741743518747067,0.16522652228946194,0.7648040117132262,0.49147402518241856,0.021705187342779764,0.062051360417309596,0.0874669147720354,True,True,True
centered_exponential_skew,34,2000,0.25,0.0006034133148512231,0.5327545009246721,7.577142721624304e-05,882.9014670583255,0.22325545802119726,0.8010726604529362,0.5918064508931788,0.22325545802119726,0.8010726604529362,0.501243126696835,0.022791711951238247,0.051838187556923876,0.08147805398277043,True,True,True
centered_exponential_skew,35,2000,0.25,0.006601906351999696,0.39448889784998825,2.5934858346643266e-05,59.75378577287738,0.16733588368738248,0.7557225086462535,0.5276423003944816,0.16733588368738248,0.7557225086462535,0.49428003355312133,0.021015360716303798,0.062494325376122886,0.106501250699571,True,True,True
centered_exponential_skew,36,2000,0.25,0.0011145871027285629,0.5578033190701424,9.159919693590674e-05,500.45736013328434,0.20884564474229142,0.8192986242963827,0.6251255252355484,0.20884564474229142,0.8192986242963827,0.49681348595357006,0.02343780454819367,0.056620525013012894,0.07845635212579244,True,True,True
centered_exponential_skew,37,2000,0.25,0.016585690709688038,0.3350826721183355,0.00014544452316234778,20.203118337580413,0.17125703828941624,0.7152933908435183,0.4715459972328856,0.17125703828941624,0.7152933908435183,0.493024326168807,0.019745811796491444,0.048862519249016564,0.08999720768572303,True,True,True
centered_exponential_skew,38,2000,0.25,0.00299052674151509,0.5426931846672158,2.4625237773173796e-05,181.47076805348053,0.20452107394247268,0.8313418237217068,0.6378220193339843,0.20452107394247268,0.8313418237217068,0.4864503705634913,0.024718536332486322,0.1045097574814465,0.0962057658688033,True,True,True
centered_exponential_skew,39,2000,0.25,0.010304399106675069,0.5911957277066446,0.00014129352252137796,57.373139528696534,0.20244776992899502,0.87646886234397,0.6464052191959077,0.20244776992899502,0.87646886234397,0.47695273358963886,0.026528861072750966,0.13674847339401863,0.08638294209521223,True,True,True
centered_exponential_skew,40,2000,0.25,0.0014798857113046985,0.5767285451080006,3.594214672537033e-05,389.7115437377556,0.21487577027319468,0.8113521862141981,0.6338835459103757,0.21487577027319468,0.8113521862141981,0.5041384590185062,0.023526214171950537,0.051119086051135826,0.07438775677122988,True,True,True
centered_exponential_skew,41,2000,0.25,0.006355657845637149,0.4288373169074186,7.999660535516203e-05,67.47331705431479,0.19554659272333114,0.7589718378825996,0.5180949218860011,0.19554659272333114,0.7589718378825996,0.5030214326800574,0.021121807384364453,0.05121043836924623,0.09192057011982262,True,True,True
centered_exponential_skew,42,2000,0.25,0.014177584934074009,0.38135887344658964,5.994077151709778e-05,26.89871901455109,0.1820210853110193,0.7242801833874555,0.4772144378579884,0.1820210853110193,0.7242801833874555,0.5063829602809766,0.02020754744618725,0.04829215505496089,0.0973729863138735,True,True,True
centered_exponential_skew,43,2000,0.25,0.007675810384276075,0.3789675245140392,7.582564850514914e-05,49.371663126326766,0.18093594440383892,0.7369070781980577,0.5297310730905457,0.18093594440383892,0.7369070781980577,0.4929805974958357,0.02118877591395563,0.06563750925797335,0.10602794386591322,True,True,True
centered_exponential_skew,44,2000,0.25,0.00016997212302002123,0.5168713795819223,5.9006751324147276e-05,3040.9185365122453,0.20119569195641973,0.7899136729408139,0.6085723779247063,0.20119569195641973,0.7899136729408139,0.5053838296128982,0.022592515923204094,0.051088631107340556,0.07990096021724748,True,True,True
centered_exponential_skew,45,2000,0.25,0.007443211264939197,0.6395091499706583,1.2098378362801319e-05,85.91844664990607,0.22458698824053835,0.8449751865667966,0.663591490072256,0.22458698824053835,0.8449751865667966,0.5015538194759802,0.024536336187582015,0.0632264230154552,0.0776678477308971,True,True,True
centered_exponential_skew,46,2000,0.25,0.0111406501584668,0.5867690006566301,0.00033247327038596266,52.66918827090989,0.2148124468776812,0.8472046144931228,0.6813844536021132,0.2148124468776812,0.8472046144931228,0.4889585112073402,0.024787587563119835,0.07317594962201429,0.06928824485453507,True,True,True
centered_exponential_skew,47,2000,0.25,0.03468631235965918,0.29264213275443146,0.00022648133437108868,8.436818815446626,0.16399644932348947,0.668786879299195,0.38282403245594865,0.16399644932348947,0.668786879299195,0.5075044625472427,0.018504960790876875,0.0445611904077165,0.10166802608917812,True,False,False
centered_exponential_skew,48,2000,0.25,0.0055914707677428965,0.45754683329758317,1.5007547893100567e-05,81.829424189636,0.20108064729869884,0.7568573687721853,0.5233996785784917,0.20108064729869884,0.7568573687721853,0.5081152795440574,0.021108749180964587,0.04115703056537186,0.08048000693177719,True,True,True
centered_exponential_skew,49,2000,0.25,0.05653220604836491,0.2979052319243059,0.0002252324708052002,5.269655170885062,0.15401517634179882,0.6680762759809749,0.27236935544212065,0.15401517634179882,0.6680762759809749,0.5147132518160535,0.017862649597083224,0.033436544402669875,0.079487496932165,False,False,False
centered_exponential_skew,50,2000,0.25,0.004791853907923848,0.625542588153744,6.812885336234855e-05,130.54291724531538,0.2411739019524238,0.8332329334097418,0.6394820664816323,0.2411739019524238,0.8332329334097418,0.49801030553065917,0.024208699294420367,0.05278139186951819,0.07293860099383165,True,True,True
centered_exponential_skew,51,2000,0.25,0.013334236700890472,0.6556164023678012,6.941276430374423e-05,49.16789892622939,0.2198884982070126,0.8681164618694247,0.6729406484080179,0.2198884982070126,0.8681164618694247,0.4909440045717401,0.025608400246398655,0.07398105708498363,0.0714569360464485,True,True,True
centered_exponential_skew,52,2000,0.25,9.612522548796592e-05,0.5088768401130022,0.00018700587270980177,5293.894891062797,0.2092150542720073,0.7965470778686234,0.5997215889823448,0.2092150542720073,0.7965470778686234,0.501707019544578,0.02278464762974323,0.05938552302808918,0.086826926368884,True,True,True
centered_exponential_skew,53,2000,0.25,0.011902266898514683,0.6505809279682285,3.730497974746812e-05,54.660253673980066,0.22529851894379155,0.8636348163413547,0.6707828639546759,0.22529851894379155,0.8636348163413547,0.4934039972051003,0.025189092317339082,0.06603009161030275,0.06930834882095803,True,True,True
centered_exponential_skew,54,2000,0.25,0.005915622799559142,0.6119973780189168,7.871321126651384e-05,103.45442884974437,0.22969713200781153,0.8337429616421024,0.6613543872474719,0.22969713200781153,0.8337429616421024,0.5017944759600267,0.023803026099475363,0.04951576973729013,0.07091438757746771,True,True,True
centered_exponential_skew,55,2000,0.25,0.022018431850587192,0.3479740733342162,0.00010837271126312881,15.80376276092234,0.17878952736545894,0.7094998907706521,0.44204821747240636,0.17878952736545894,0.7094998907706521,0.5035375016442953,0.01986356570199398,0.052052084645382767,0.10477284250686156,True,True,True
centered_exponential_skew,56,2000,0.25,0.0016997367231433465,0.49518716859912504,0.00021600357037054616,291.33168793539306,0.16958018942902586,0.8043484857583276,0.6276384762672916,0.16958018942902586,0.8043484857583276,0.4965301302610305,0.023174876866205955,0.07592978896180105,0.09094577977607657,True,True,True
centered_exponential_skew,57,2000,0.25,0.008855089905309619,0.5976324158621749,0.0001641296770236204,67.49027082196277,0.20761700525668378,0.8409414793535159,0.6738962088406354,0.20761700525668378,0.8409414793535159,0.49321278752221986,0.024954597970117412,0.0774568904765255,0.07590240554198448,True,True,True
centered_exponential_skew,58,2000,0.25,0.0024973470455497224,0.5056055473072543,1.721818138078199e-05,202.45706266906092,0.21926368744401975,0.7753371152018733,0.5553353461546718,0.21926368744401975,0.7753371152018733,0.506918806365193,0.02214430013811864,0.04655332510559645,0.08397137036534988,True,True,True
centered_exponential_skew,59,2000,0.25,0.0001595834425283254,0.48330556576327083,1.7063805914797868e-05,3028.5445539093826,0.187619949815595,0.7978720103506907,0.6015886259622357,0.187619949815595,0.7978720103506907,0.49345666591928017,0.02319407258824402,0.08489359328396016,0.10679004532159483,True,True,True
centered_exponential_skew,60,2000,0.25,0.000729536263549093,0.5508100489534586,3.113435712898409e-05,755.013940326755,0.20901346877541035,0.8129916366860402,0.6209820125232415,0.20901346877541035,0.8129916366860402,0.4969461400808004,0.023691871026853523,0.06330955884200931,0.08359089501390204,True,True,True
centered_exponential_skew,61,2000,0.25,0.030943360431940917,0.3168797904012073,2.7534399506669707e-05,10.240639218813218,0.16361752653526151,0.6900452658402344,0.3952040804913492,0.16361752653526151,0.6900452658402344,0.5062404766003239,0.018890963864780102,0.04461653281531292,0.09702419617222022,True,False,False
centered_exponential_skew,62,2000,0.25,0.08344706218399812,0.9186614820148591,0.00016991940851289163,11.00891341134622,0.25491422354931464,0.964476199759787,0.7337707383891481,0.25491422354931464,0.964476199759787,0.4876869613842835,0.03010795016820326,0.10860783741619483,0.049418610798225425,True,True,False
centered_exponential_skew,63,2000,0.25,0.008083466416626203,0.3879921738683635,2.8974370868113523e-05,47.99824157991613,0.16811833155015882,0.7421565907835579,0.5229530046452081,0.16811833155015882,0.7421565907835579,0.49914758121051833,0.02096109730905425,0.0597912935188782,0.1002408247505,True,True,True
centered_exponential_skew,64,2000,0.25,0.037755868793161514,0.2804773279937775,2.3357724957699693e-05,7.428708091192928,0.15487301996711647,0.6708379149584354,0.3661121304307197,0.15487301996711647,0.6708379149584354,0.5021215392037278,0.018178984566276913,0.04297589128232099,0.09462564096097151,False,False,False
centered_exponential_skew,65,2000,0.25,0.025637366836747104,0.6806348041080075,8.528797933722348e-05,26.548545661578057,0.21369156942693907,0.8845044790320264,0.7048632544097511,0.21369156942693907,0.8845044790320264,0.49182767550852546,0.026436606998980504,0.08362989545752221,0.06453814762753367,True,True,True
centered_exponential_skew,66,2000,0.25,0.0008140274810153818,0.5514757541361305,9.585035450195748e-05,677.4657698880683,0.22190228104648674,0.8034064534633645,0.5816396275428988,0.22190228104648674,0.8034064534633645,0.50137208234639,0.02301165249060473,0.055144802345841334,0.08956308595310626,True,True,True
centered_exponential_skew,67,2000,0.25,0.030685335003346238,0.7044931822995252,9.525176763158213e-05,22.95862770351701,0.2246913003129232,0.9096250094973429,0.6919705749860491,0.2246913003129232,0.9096250094973429,0.48322407043986226,0.02726885558155308,0.1005065207850872,0.06535520243034365,True,True,True
centered_exponential_skew,68,2000,0.25,0.005067675570715039,0.44807694537086795,0.00010340656982281122,88.41863278703241,0.19802098936087753,0.763886972790418,0.5284122071885126,0.19802098936087753,0.763886972790418,0.49900355708426286,0.02144118301107099,0.04755147419981115,0.0869972813010209,True,True,True
centered_exponential_skew,69,2000,0.25,0.0089499472727861,0.4597671505583904,0.0002536632054989757,51.37093398934247,0.19567458228067497,0.7681758339039,0.49312548597781136,0.19567458228067497,0.7681758339039,0.5091915413646243,0.021167614064468404,0.044600314902695316,0.08649818879575592,True,True,True
centered_exponential_skew,70,2000,0.25,0.0021825951841538435,0.5425500713558361,1.7377847569022768e-05,248.58025679469915,0.2055244684446426,0.827686988582214,0.634146814369144,0.2055244684446426,0.827686988582214,0.49132835630056537,0.023977830154968204,0.07500798856901218,0.08415414325402908,True,True,True
centered_exponential_skew,71,2000,0.25,0.00023577330935674022,0.547595046375924,8.547412116328981e-05,2322.5489257877675,0.2108028870542853,0.8099650556017978,0.6038655879920776,0.2108028870542853,0.8099650556017978,0.5008088571039754,0.02285388115148286,0.050847175299534135,0.08149696646905974,True,True,True
centered_exponential_skew,72,2000,0.25,0.0018062812125008503,0.47784388986912946,0.00018184269361424144,264.54567902388817,0.20467588949364474,0.7668060626092249,0.568218975571051,0.20467588949364474,0.7668060626092249,0.5087242258890433,0.02176367499056185,0.0463577801079253,0.08161338117765043,True,True,True
centered_exponential_skew,73,2000,0.25,0.009329961747230409,0.6228764091558046,0.00012257126413565646,66.76087491363026,0.22506211794542816,0.8498492008589867,0.6723952359796709,0.22506211794542816,0.8498492008589867,0.4975791075018532,0.02438026505365086,0.057459242757861344,0.06996760233634292,True,True,True
centered_exponential_skew,74,2000,0.25,0.0239318377970027,0.3270302084458699,1.9798558118601054e-05,13.665068734789276,0.16339856152646018,0.7050809435623089,0.4359969212977071,0.16339856152646018,0.7050809435623089,0.49914381690209336,0.019569553947679244,0.050128927393650484,0.09709875266609343,True,True,True
centered_exponential_skew,75,2000,0.25,0.0010415384032035674,0.5265002833786755,0.00016992943849519163,505.5025160467095,0.20882237592852923,0.7886917932687016,0.5682246799979167,0.20882237592852923,0.7886917932687016,0.5075759316906094,0.02249872305498511,0.051651237433705095,0.09006247123286036,True,True,True
centered_exponential_skew,76,2000,0.25,0.012775719081419367,0.4032064406172097,0.00020854780986912536,31.560371517844455,0.19038269282516593,0.7322928837874396,0.48451428097488763,0.19038269282516593,0.7322928837874396,0.5014246860745238,0.02056504853958832,0.04630019077207487,0.095415882200844,True,True,True
centered_exponential_skew,77,2000,0.25,0.0008345220375405864,0.47884393901378897,7.001777334079185e-06,573.7942408626935,0.18208322360322135,0.8085485315375159,0.6187495974105335,0.18208322360322135,0.8085485315375159,0.48536519408545553,0.023994368758848715,0.09985182124656841,0.09749789743539167,True,True,True
centered_exponential_skew,78,2000,0.25,0.027679515674044076,0.33917498558539283,8.956533583669007e-05,12.253645966191797,0.16818423484588063,0.7018040057656049,0.41102470302116856,0.16818423484588063,0.7018040057656049,0.5083895941112356,0.01939360147543288,0.052107155673744236,0.12316336466359804,True,True,True
centered_exponential_skew,79,2000,0.25,0.003932774281924277,0.4902731918413306,7.026420544610867e-05,124.6634453685055,0.21842014946875038,0.7652673201407181,0.5404516547636142,0.21842014946875038,0.7652673201407181,0.5116727763789033,0.02166583186557433,0.04590845845637613,0.090587281294202,True,True,True
centered_exponential_skew,80,2000,0.25,0.04380151549127991,0.304570318146992,0.00020861843693493264,6.953419641556156,0.17229899873079135,0.6684399740533405,0.32213814009426556,0.17229899873079135,0.6684399740533405,0.5178172594999617,0.01816807798449691,0.037895491588273836,0.09396040767492149,True,False,False
centered_exponential_skew,81,2000,0.25,0.002864715570565791,0.5325099078833435,0.00017346800373486704,185.88578683159494,0.214379118631249,0.7869949189838789,0.5406814367211434,0.214379118631249,0.7869949189838789,0.5147895990013366,0.02182539110664181,0.03965437357188464,0.07884710370777308,True,True,True
centered_exponential_skew,82,2000,0.25,0.011877471873938639,0.6229052878137457,0.00010376440298339613,52.44426544848442,0.20321058001021203,0.8619240128923653,0.6767001797351309,0.20321058001021203,0.8619240128923653,0.4937199048729993,0.02503178634545041,0.06823286313310983,0.06975725507768891,True,True,True
centered_exponential_skew,83,2000,0.25,0.002664079648644315,0.435397385181702,3.036423034748221e-06,163.4325705702024,0.18333000280410167,0.770054508535117,0.555875579874062,0.18333000280410167,0.770054508535117,0.4966489303817778,0.021675899759345328,0.060317890069580805,0.09583247600771413,True,True,True
centered_exponential_skew,84,2000,0.25,0.0015605489982591103,0.4934326046832423,0.00020330886936349618,316.19167692504186,0.1757464670269472,0.8178908409637615,0.6220015617836,0.1757464670269472,0.8178908409637615,0.4831325584765973,0.02427038827876405,0.10030958378066732,0.09526349597196829,True,True,True
centered_exponential_skew,85,2000,0.25,0.023396999540596878,0.3552443175240394,3.826458335393983e-06,15.183327969368195,0.1707833410592101,0.7081132885073479,0.4249799888089794,0.1707833410592101,0.7081132885073479,0.5090249329258777,0.019401252000396503,0.041834545917464994,0.09055082961575187,True,False,True
centered_exponential_skew,86,2000,0.25,0.05496725966088622,0.7687310760524628,5.4223586044726045e-05,13.985253781888622,0.2181833989090403,0.9412187269483464,0.7218723051443764,0.2181833989090403,0.9412187269483464,0.48520476750378017,0.028259794371808682,0.1032148347619348,0.05609800920128028,True,True,False
centered_exponential_skew,87,2000,0.25,0.013904727793915637,0.41775993870326006,2.42996863882459e-05,30.04445285768639,0.1931064732606595,0.7378939938028436,0.4672193590309571,0.1931064732606595,0.7378939938028436,0.5099558814625951,0.02041064324834026,0.04164390644572074,0.08954191552216502,True,True,True
