regime,rep,n,noise_sd,vwk_mse,wiener_mse,huber_mse,mse_ratio,vwk_beta0,vwk_beta1,vwk_beta2,wiener_beta0,wiener_beta1,wiener_beta2,vwk_beta0_se,vwk_beta1_se,vwk_beta2_se,vwk_beta0_cover95,vwk_beta1_cover95,vwk_beta2_cover95
centered_exponential_skew,39,800,0.25,0.025220874487459116,0.6498545657870054,0.00046215575462335914,25.766535815803714,0.21291896276537284,0.893626515459579,0.697809766989226,0.21291896276537284,0.893626515459579,0.4851049213973627,0.041303969265273056,0.12372371711601406,0.09882593566005342,True,True,True
centered_exponential_skew,40,800,0.25,0.011451880220291422,0.43111569794120874,0.0001548161191553512,37.64584414507943,0.20000184542540314,0.7468284542594896,0.4787554219376697,0.20000184542540314,0.7468284542594896,0.503958782272194,0.032371211461624326,0.0600227394118921,0.13152675805057712,True,True,True
centered_exponential_skew,41,800,0.25,0.013055973573108488,0.4035380324282889,0.00043394153123221693,30.908306467428826,0.1846856012105833,0.7326682670210073,0.47930370776657005,0.1846856012105833,0.7326682670210073,0.5007541168041655,0.032088705828260636,0.05684686974856033,0.11549118046611159,True,True,True
centered_exponential_skew,42,800,0.25,0.056998121154018797,0.22376632684496173,0.0004512563229634324,3.92585443720691,0.13909523575680974,0.6094947233972468,0.30398155951776756,0.13909523575680974,0.6094947233972468,0.5105031805467279,0.02721372662611956,0.07788013495157829,0.1857488595913229,False,False,True
centered_exponential_skew,43,800,0.25,0.01145691946500495,0.6788241651178331,0.00047224326708479483,59.25014723122519,0.22817878881615108,0.8786665509612354,0.6456355396252749,0.22817878881615108,0.8786665509612354,0.49034924454766066,0.04165517195458555,0.14829696185660785,0.13368296649476152,True,True,True
centered_exponential_skew,44,800,0.25,0.0006958644401192935,0.5284450301121368,5.283246713483874e-05,759.4080105911784,0.21691429765734238,0.7856693427577529,0.584026074679554,0.21691429765734238,0.7856693427577529,0.5032776958094587,0.03590867073171933,0.07220526028601787,0.12178145657135162,True,True,True
centered_exponential_skew,45,800,0.25,0.003992370963132205,0.4959108767024937,0.00034438412144553466,124.21462867103611,0.21462959046622884,0.7828729413766724,0.5307220020824069,0.21462959046622884,0.7828729413766724,0.5069064838245608,0.034146615837302496,0.06630683265449915,0.12783667415677738,True,True,True
centered_exponential_skew,46,800,0.25,0.020617364426298846,0.41364979053979717,0.0003386060310825987,20.063175000785204,0.2035171311747737,0.7155690102274319,0.429362231471075,0.2035171311747737,0.7155690102274319,0.5248317681362503,0.03158022241722109,0.05789286825653522,0.12951872987351506,True,True,True
centered_exponential_skew,47,800,0.25,0.002810403091543904,0.47118045345796916,7.440934099361244e-05,167.65582662347722,0.19456495160472476,0.7766657922244171,0.5434914839940914,0.19456495160472476,0.7766657922244171,0.5063208492226023,0.033961613825420435,0.0726700785678829,0.13376041245747308,True,True,True
centered_exponential_skew,48,800,0.25,0.04345102355297366,0.316625176860625,0.0003372822163013794,7.286944034232219,0.1693638861870798,0.6779738051887344,0.3366265627354248,0.1693638861870798,0.6779738051887344,0.5164758830946511,0.029430167817909515,0.0705765647686346,0.17301891385611262,True,True,True
centered_exponential_skew,49,800,0.25,0.011989818102941885,0.4419467264717124,4.4705848679577806e-05,36.86016941018263,0.1982069595079022,0.7435441648855241,0.4767910410927864,0.1982069595079022,0.7435441648855241,0.5121367474830846,0.03265959550040724,0.061645765019266476,0.13366566105425837,True,True,True
centered_exponential_skew,50,800,0.25,0.0036228535170673916,0.5003954903538375,6.168350130567194e-05,138.12192184874615,0.2133035203178025,0.7664393012795496,0.5406257498651106,0.2133035203178025,0.7664393012795496,0.5136546660716698,0.03433717807295259,0.061733279566731906,0.12011232865536507,True,True,True
centered_exponential_skew,51,800,0.25,0.009336157874605597,0.48623839599746654,0.00017091772109608102,52.081209693340526,0.2268944144228526,0.7607445558327616,0.49963335381753754,0.2268944144228526,0.7607445558327616,0.5052621654327699,0.034167151898622655,0.06742515907605948,0.1412491176703162,True,True,True
centered_exponential_skew,52,800,0.25,0.006800180776492215,0.4345642689630337,0.00042640254042167864,63.90481124638542,0.19148446566373165,0.7488886952307043,0.5171230941731135,0.19148446566373165,0.7488886952307043,0.5133793294167329,0.033248224614738184,0.08371338919618897,0.16409932441884303,True,True,True
centered_exponential_skew,53,800,0.25,0.02028146465771703,0.43629377874944486,0.00040672578009538237,21.51194630726221,0.19337529978127052,0.7424850618487094,0.4140329423093968,0.19337529978127052,0.7424850618487094,0.5229773426024482,0.03136013630193293,0.05286175980239428,0.1281179850381349,True,True,True
centered_exponential_skew,54,800,0.25,0.0368109580877523,0.29273451543591433,3.774004687754618e-05,7.952374256004833,0.1405895951199581,0.6822409443010812,0.36608909268407824,0.1405895951199581,0.6822409443010812,0.5057312070800081,0.028825760211815193,0.0666712279618797,0.138983288962857,False,True,True
centered_exponential_skew,55,800,0.25,0.03406433353738567,0.7744846345768752,0.00012083658355686289,22.73593973963638,0.24252140073129158,0.9014580033158076,0.7044793676974138,0.24252140073129158,0.9014580033158076,0.4914156316898266,0.0431943981312135,0.14045469173195563,0.10258642650003257,True,True,True
centered_exponential_skew,56,800,0.25,0.02800816392567805,0.6339735859776536,5.740926344547934e-05,22.635314034149268,0.1860987924605106,0.88685258187208,0.719094035882926,0.1860987924605106,0.88685258187208,0.48723650463342427,0.03999991144666935,0.10932189525553455,0.0944210134569116,True,True,True
centered_exponential_skew,57,800,0.25,0.00026882181113232486,0.5310684088557395,0.00010409690067082381,1975.5406252892417,0.20620971610575886,0.7988388530900613,0.6156653194344579,0.20620971610575886,0.7988388530900613,0.4988887761931241,0.036442559350052806,0.08810494522436056,0.127588168797314,True,True,True
centered_exponential_skew,58,800,0.25,0.0008148581266835081,0.5051631429978652,7.722891524784634e-05,619.9399950196131,0.21518323744929016,0.7777927727948611,0.5913810691212136,0.21518323744929016,0.7777927727948611,0.5003136395436845,0.03584488131356718,0.08774696103099808,0.13975017365948786,True,True,True
centered_exponential_skew,59,800,0.25,0.00023571669989119761,0.5278520704750669,0.00035477284862973663,2239.3494848634546,0.18623960355278746,0.8061024695409215,0.5983173174931817,0.18623960355278746,0.8061024695409215,0.5056537380975779,0.036027500459549625,0.08868482138261817,0.13526084541086822,True,True,True
uniform_platykurtic,0,800,0.25,0.003529268171784596,0.003529268171784559,0.00030851577354623275,0.9999999999999896,0.20538876613891638,0.7687259011052678,0.5487820349334157,0.20538876613891638,0.7687259011052682,0.8677005846858423,0.035501480785474264,0.03256910890074414,0.03697460048760099,True,True,True
uniform_platykurtic,1,800,0.25,0.0013955975087118387,0.0013955975087118328,0.0005616007525122245,0.9999999999999958,0.2351171740416713,0.8123372220621101,0.5959680009904228,0.2351171740416713,0.8123372220621105,0.9423081478536106,0.03732847729985781,0.03372444399367425,0.037994817040057444,True,True,True
uniform_platykurtic,2,800,0.25,0.010687621549006434,0.010687621549006461,2.1881315218762543e-05,1.0000000000000027,0.2612541720251889,0.8491286364370535,0.6599270688601613,0.2612541720251889,0.8491286364370537,1.0434363135984446,0.03760102663579401,0.032889107617639135,0.03803935491984283,True,True,True
uniform_platykurtic,3,800,0.25,0.00024484103290509654,0.0002448410329050889,0.000173905639676888,0.9999999999999688,0.19177143602294014,0.7868179616458144,0.5979825789800137,0.19177143602294014,0.7868179616458149,0.9454934753391866,0.03638405561800398,0.03357962311413148,0.03556484561736202,True,True,True
uniform_platykurtic,4,800,0.25,0.0024605562952550258,0.002460556295255028,0.00020475542757724118,1.0000000000000009,0.2456631640127521,0.8173307406986755,0.6018049445506145,0.2456631640127521,0.817330740698676,0.9515371659656403,0.03684960839180924,0.03253274279685174,0.03831051541007665,True,True,True
uniform_platykurtic,5,800,0.25,0.0003197721534098874,0.0003197721534098814,0.00012154757000452021,0.9999999999999812,0.20453493503819048,0.7833737914688669,0.5954316123946597,0.20453493503819048,0.7833737914688672,0.941460043016835,0.03658466518700962,0.03391674692530426,0.036532184782942234,True,True,True
uniform_platykurtic,6,800,0.25,0.0004012624995338377,0.0004012624995338296,0.0005622787155049125,0.9999999999999799,0.18803979682810257,0.7984288838269759,0.6161544134596816,0.18803979682810257,0.7984288838269763,0.9742256684488506,0.03575810783712873,0.032300016187777614,0.03642138853169013,True,True,True
uniform_platykurtic,7,800,0.25,0.0018740595463639226,0.0018740595463639159,7.944139778948264e-05,0.9999999999999964,0.1694130273571295,0.7706572489511292,0.5866207091799405,0.1694130273571295,0.7706572489511296,0.9275287818159288,0.03620675225751461,0.0333086417255322,0.037855686053180515,True,True,True
uniform_platykurtic,8,800,0.25,0.017132328113243812,0.01713232811324371,0.000227658342338736,0.9999999999999939,0.1433114888640826,0.7164959228778,0.5060708748951311,0.1433114888640826,0.7164959228778002,0.800168311071371,0.03468808411740719,0.03259829369429894,0.036175583876711485,True,False,False
uniform_platykurtic,9,800,0.25,0.0016283700113821466,0.001628370011382137,0.00030497822743055683,0.9999999999999941,0.22986844376222507,0.821323840522765,0.5863769670816367,0.22986844376222507,0.8213238405227649,0.9271433917197739,0.03598301830264824,0.03365590365991897,0.037415686590248444,True,True,True
uniform_platykurtic,10,800,0.25,0.007655849499655409,0.0076558494996554725,0.0004371490031036557,1.0000000000000082,0.25224891561509327,0.8350491458900874,0.6537126000297728,0.25224891561509327,0.8350491458900877,1.0336103756223698,0.038755522382835396,0.03489371389810272,0.037309461429545665,True,True,True
uniform_platykurtic,11,800,0.25,0.00029970214126567185,0.0002997021412657154,0.00012645775774173948,1.0000000000001452,0.20146436061949152,0.8031379626902033,0.5831576118843461,0.20146436061949152,0.8031379626902038,0.9220531442095031,0.03635434083671486,0.03382872411073244,0.03731545522769098,True,True,True
uniform_platykurtic,12,800,0.25,0.007207190198651403,0.007207190198651436,0.00016209340078973675,1.0000000000000047,0.15685161061338418,0.7511819987433225,0.5397438671959751,0.15685161061338418,0.7511819987433227,0.85340998672336,0.03478317733516505,0.03383228305694537,0.036059963523556504,True,True,True
uniform_platykurtic,13,800,0.25,0.002188349678207361,0.0021883496782073306,0.00021466403268716682,0.9999999999999861,0.24347532740600236,0.8144076146268251,0.6058641511503214,0.24347532740600236,0.8144076146268251,0.9579553351397688,0.037289010717359454,0.032731155753689394,0.03747215569748471,True,True,True
uniform_platykurtic,14,800,0.25,0.0026841370097010564,0.002684137009701003,0.0004967390838502694,0.9999999999999801,0.2393530319505812,0.798677063425166,0.6326191842015771,0.2393530319505812,0.7986770634251663,1.0002587567972954,0.03680523558730602,0.033853163337112004,0.03648757916462367,True,True,True
uniform_platykurtic,15,800,0.25,0.0012769042022881302,0.001276904202288097,5.5440886520933484e-05,0.999999999999974,0.19446920912687227,0.8283153992913965,0.6207183131405409,0.19446920912687227,0.8283153992913967,0.9814418274508654,0.03652050224859929,0.033045801255550594,0.03705843737642315,True,True,True
uniform_platykurtic,16,800,0.25,0.002405138098341955,0.00240513809834185,0.0002941067966016548,0.9999999999999564,0.20098118274501917,0.8233254361640497,0.6433951577091461,0.20098118274501917,0.8233254361640499,1.0172970669420702,0.036622481554358335,0.03304746058923936,0.03742815527064818,True,True,True
uniform_platykurtic,17,800,0.25,0.0031048450599739574,0.003104845059973974,0.00012593229266169876,1.0000000000000053,0.18375183520023125,0.7796549793395134,0.5476289462772914,0.18375183520023125,0.7796549793395137,0.865877391437114,0.03500250953927676,0.03260596294161498,0.03742516096627307,True,True,True
uniform_platykurtic,18,800,0.25,0.004017336855190615,0.004017336855190641,0.0006510177403139919,1.0000000000000064,0.13676063388692092,0.8037291021933128,0.5988595244628089,0.13676063388692092,0.8037291021933133,0.9468800478939025,0.0360442347702866,0.03281021242715991,0.037611733824999286,True,True,True
uniform_platykurtic,19,800,0.25,0.000505346655813746,0.0005053466558137543,0.00023280187893914465,1.0000000000000162,0.17889674279586848,0.7920755584564606,0.6018960667884262,0.17889674279586848,0.7920755584564609,0.9516812428741301,0.03643980418243556,0.03210604105131188,0.036530011201075636,True,True,True
uniform_platykurtic,20,800,0.25,0.002212115495992312,0.002212115495992222,0.0002124513093746854,0.9999999999999593,0.21880662968069736,0.7879741632023834,0.557939882178975,0.21880662968069736,0.787974163202384,0.8821804125657768,0.03571739719477393,0.03283126071775064,0.03736484759475512,True,True,True
uniform_platykurtic,21,800,0.25,0.0038000395193054175,0.003800039519305509,0.00031256895007851434,1.000000000000024,0.18225932155074498,0.7538063134303,0.5615263078932563,0.18225932155074498,0.7538063134303002,0.8878510495238359,0.035340381402897865,0.032630265750073856,0.03595814439758978,True,True,True
uniform_platykurtic,22,800,0.25,0.0020139013804333448,0.0020139013804333413,0.00015593786358808189,0.9999999999999982,0.1556050759545473,0.7937524037192397,0.5936706484009592,0.1556050759545473,0.7937524037192399,0.9386757144680169,0.03630206077131711,0.032826278683599816,0.0376443980145281,True,True,True
uniform_platykurtic,23,800,0.25,0.0014084100488282625,0.0014084100488282786,0.0006673970873879803,1.0000000000000113,0.16842382837098235,0.8196434066902923,0.5987953461691493,0.16842382837098235,0.8196434066902927,0.9467785731017438,0.03696908129141282,0.03297735622355825,0.03677333745388039,True,True,True
uniform_platykurtic,24,800,0.25,0.006870892729867575,0.0068708927298676194,0.0003661129710757441,1.0000000000000064,0.11724912690358671,0.791833049135746,0.5869206382417654,0.11724912690358671,0.7918330491357464,0.9280030113018485,0.03560086474266492,0.03293745273232331,0.038872260631920494,False,True,True
uniform_platykurtic,25,800,0.25,0.0017080863965614412,0.0017080863965613935,8.159362848469638e-05,0.999999999999972,0.2265774588800489,0.8180718620195753,0.6244715393890582,0.2265774588800489,0.8180718620195754,0.9873761992104874,0.036785142663184,0.0325084981708956,0.03698831152023075,True,True,True
uniform_platykurtic,26,800,0.25,0.00034127037857717424,0.00034127037857719375,0.0001716573250098434,1.0000000000000573,0.21670936961551845,0.8033520578081758,0.6077184754006185,0.21670936961551845,0.8033520578081763,0.960887279215484,0.03587834079485151,0.03358473687911976,0.03739965976622242,True,True,True
uniform_platykurtic,27,800,0.25,0.003395150681060285,0.0033951506810602885,5.782944652113619e-05,1.000000000000001,0.1438740677984556,0.7892138723158086,0.5815836323119414,0.1438740677984556,0.7892138723158085,0.9195644639898177,0.03500295984245121,0.03340135237408952,0.0367049276586331,True,True,True
uniform_platykurtic,28,800,0.25,0.00017762827864465706,0.00017762827864467514,4.4690651391977e-05,1.0000000000001017,0.2007135699281783,0.8039730205433255,0.5875798243429557,0.2007135699281783,0.8039730205433256,0.9290452760426937,0.0364714699597246,0.03440233005109018,0.036943785304101945,True,True,True
uniform_platykurtic,29,800,0.25,0.0012249271921786428,0.0012249271921786807,0.0003462657359749755,1.000000000000031,0.212335007614566,0.769729941306773,0.5876902801508518,0.212335007614566,0.769729941306773,0.9292199220095655,0.03585127596271123,0.033122652608516656,0.03666599200313332,True,True,True
uniform_platykurtic,30,800,0.25,0.001053085905169207,0.0010530859051692256,0.00022791952635756906,1.0000000000000178,0.17192362230736727,0.8160128119746353,0.6013213075687331,0.17192362230736727,0.8160128119746357,0.9507724687539232,0.03638221302582347,0.03216830965470381,0.037147665588884764,True,True,True
uniform_platykurtic,31,800,0.25,0.0018864388330463273,0.001886438833046369,0.0003011359447983323,1.000000000000022,0.1831412868168977,0.7762893341013616,0.5651998440122883,0.1831412868168977,0.7762893341013615,0.8936594201253555,0.03539694890551318,0.03475868215626247,0.03724679818518443,True,True,True
uniform_platykurtic,32,800,0.25,0.0037686612610397384,0.0037686612610396937,0.00015560626505435225,0.9999999999999881,0.228320149060429,0.8438306850190493,0.6305148244131564,0.228320149060429,0.8438306850190493,0.9969314718233561,0.0369248564351567,0.03328932873389809,0.03697541691876846,True,True,True
uniform_platykurtic,33,800,0.25,0.013312948264154151,0.013312948264153862,0.0007552818933860292,0.9999999999999782,0.23797349339152393,0.8484986341728901,0.6887378895717401,0.23797349339152393,0.8484986341728904,1.0889902209521127,0.03900946703092919,0.03298271663594667,0.03771418312196622,True,True,False
uniform_platykurtic,34,800,0.25,0.0021356339221433244,0.0021356339221434172,0.00021321424255530623,1.0000000000000435,0.20238618222742094,0.8180946642820428,0.6427446139818707,0.20238618222742094,0.8180946642820432,1.0162684669942108,0.037159340193549356,0.03290933172601644,0.038879171341111865,True,True,True
uniform_platykurtic,35,800,0.25,0.003122347647334555,0.003122347647334628,0.00011146003477930096,1.0000000000000233,0.15924557536519304,0.7812133282674373,0.5632467325790745,0.15924557536519304,0.7812133282674373,0.8905712797988191,0.03554360419355037,0.03231202838086233,0.038322050864818796,True,True,True
uniform_platykurtic,36,800,0.25,0.0008033457945880328,0.000803345794587982,0.00012312259287192785,0.9999999999999368,0.22299629890072317,0.7965096432872572,0.6146870906549602,0.22299629890072317,0.7965096432872572,0.9719056273860359,0.037319415354423756,0.03379644896852721,0.03765350602654497,True,True,True
uniform_platykurtic,37,800,0.25,0.00047182582588967055,0.00047182582588966806,0.0006390259345010712,0.9999999999999947,0.20294167499410087,0.8215026766107254,0.6038258191576342,0.20294167499410087,0.8215026766107256,0.9547324492775286,0.0368282410068915,0.03434269824665196,0.03808859886263117,True,True,True
uniform_platykurtic,38,800,0.25,0.005084402676278212,0.005084402676278106,0.00012750210232768383,0.999999999999979,0.17454004616007956,0.7492419413567448,0.5506652767592775,0.17454004616007956,0.7492419413567453,0.8706782514631521,0.035157223737339656,0.03315610861312105,0.036534430552197406,True,True,True
uniform_platykurtic,39,800,0.25,0.006011076307590961,0.006011076307591025,0.0005708733201444383,1.0000000000000107,0.18433719629520656,0.7512394588625226,0.5400883081305865,0.18433719629520656,0.751239458862523,0.853954595659744,0.03543649211492289,0.031828408814182814,0.03650334780373438,True,True,True
uniform_platykurtic,40,800,0.25,0.0037058488499825083,0.003705848849982428,1.7592279795009485e-05,0.9999999999999784,0.2160675851072639,0.8384827524518673,0.6436627772769127,0.2160675851072639,0.8384827524518678,1.0177202106323564,0.03677057611255751,0.03258999183685611,0.03846450604557257,True,True,True
uniform_platykurtic,41,800,0.25,0.0021830076319710435,0.002183007631971017,4.012482649514537e-05,0.9999999999999879,0.21505472983449678,0.767760197856159,0.5693066030146295,0.21505472983449678,0.7677601978561589,0.9001527762497568,0.03628724099606383,0.0342205064236429,0.036539847984366804,True,True,True
uniform_platykurtic,42,800,0.25,0.0011068999553038826,0.0011068999553038754,0.00037163224340265686,0.9999999999999936,0.18887615968508562,0.7725431271726013,0.5839295289357384,0.18887615968508562,0.7725431271726015,0.9232736522330658,0.035418224847778644,0.03278493124872662,0.03666113988882733,True,True,True
uniform_platykurtic,43,800,0.25,0.006099688859054515,0.0060996888590545625,0.00045479041265337523,1.0000000000000078,0.26371953251045815,0.8340056418011134,0.6201635749653492,0.26371953251045815,0.8340056418011138,0.9805647093815426,0.037468167615127404,0.03200677464444354,0.03791907772976026,True,True,True
uniform_platykurtic,44,800,0.25,0.0038472899665815724,0.0038472899665816023,0.0006515879208582703,1.0000000000000078,0.140651102888556,0.7835670179900268,0.6072761284695537,0.140651102888556,0.7835670179900268,0.960187867306407,0.03560384119641485,0.03485446946907754,0.0360737105841293,True,True,True
uniform_platykurtic,45,800,0.25,0.0030299893842324855,0.0030299893842324886,3.900872658749484e-05,1.000000000000001,0.14655218940166567,0.7922948543044477,0.5852274087457057,0.14655218940166567,0.792294854304448,0.9253257803973876,0.03588631049534666,0.033522439632647366,0.0375448164224951,True,True,True
uniform_platykurtic,46,800,0.25,0.002790292782089482,0.0027902927820895275,0.0007241425067205013,1.0000000000000162,0.22393399665729635,0.7648085259369971,0.5674773706558622,0.22393399665729635,0.7648085259369976,0.8972605059380603,0.03621749060672725,0.033159436800056424,0.03805731508809306,True,True,True
uniform_platykurtic,47,800,0.25,0.015746039220129335,0.015746039220129352,0.00029596768649295163,1.000000000000001,0.26072518332671496,0.8633392194536914,0.6806942032746528,0.26072518332671496,0.8633392194536919,1.0762720362107743,0.03822207039590426,0.034427308132969056,0.036692533953598436,True,True,False
uniform_platykurtic,48,800,0.25,0.0010336180696797214,0.0010336180696797481,8.125768454997909e-05,1.0000000000000258,0.1984955458707266,0.7763015255657677,0.5777687770502502,0.1984955458707266,0.776301525565768,0.9135326482044045,0.03603634142245057,0.03328973146366571,0.037451762965993195,True,True,True
uniform_platykurtic,49,800,0.25,0.001876569526842136,0.0018765695268421051,0.0001685827319098497,0.9999999999999836,0.23836438717249003,0.796757396915091,0.6165594295828364,0.23836438717249003,0.7967573969150911,0.9748660551679806,0.037734368723605416,0.0342326018157051,0.03621024023798293,True,True,True
uniform_platykurtic,50,800,0.25,0.0034666734663300297,0.0034666734663300254,0.0005326322837212803,0.9999999999999988,0.16210891284757703,0.7715644746714064,0.5639777264771686,0.16210891284757703,0.7715644746714069,0.8917270826356516,0.036012397173584294,0.03280659565869279,0.03630674521921851,True,True,True
uniform_platykurtic,51,800,0.25,0.0011462526060338771,0.0011462526060338962,0.0006123639492837055,1.0000000000000167,0.23068695154068933,0.8074060401559012,0.5877703435989713,0.23068695154068933,0.8074060401559014,0.9293465134362581,0.036618680106950116,0.033321196161536004,0.03663009064110941,True,True,True
uniform_platykurtic,52,800,0.25,0.0006583874944328247,0.0006583874944327948,0.00019717667811119791,0.9999999999999546,0.20947070358873798,0.7804632377102265,0.5859994880965577,0.20947070358873798,0.780463237710227,0.9265465450389263,0.03632224959833655,0.03356823175078025,0.036976446135565055,True,True,True
uniform_platykurtic,53,800,0.25,0.002671329741342773,0.00267132974134273,0.0001204140970458728,0.9999999999999839,0.1653914493508018,0.7671538058704456,0.5769426830598127,0.1653914493508018,0.7671538058704459,0.9122264789188272,0.03580411499721844,0.03321005148205354,0.03515646389467064,True,True,True
uniform_platykurtic,54,800,0.25,0.0023019655669319176,0.0023019655669319233,0.0002993333286461159,1.0000000000000024,0.17485668359379816,0.8204033997329945,0.6348025377046929,0.17485668359379816,0.8204033997329946,1.003710941800873,0.03712168854506148,0.032517813620368145,0.03729594638341189,True,True,True
uniform_platykurtic,55,800,0.25,0.0015357222774638084,0.0015357222774638381,0.0001329374231999399,1.0000000000000193,0.17712548633444541,0.7818141654272903,0.5726971432512474,0.17712548633444541,0.7818141654272902,0.9055136910728346,0.036187333238853085,0.033407286954545895,0.03709831196552935,True,True,True
uniform_platykurtic,56,800,0.25,0.0010389381356865229,0.001038938135686579,0.0002678880178606318,1.000000000000054,0.21391710566904087,0.7736739917293443,0.5871162095016987,0.21391710566904087,0.7736739917293444,0.9283122366149766,0.036294814189525744,0.03442445911231312,0.03672771444113456,True,True,True
uniform_platykurtic,57,800,0.25,0.00045212049652748387,0.0004521204965274911,0.00011593563576393452,1.000000000000016,0.21921146366969377,0.7973818669758166,0.607994356380538,0.21921146366969377,0.7973818669758171,0.9613234853453152,0.0370358752307454,0.03396044389058954,0.0369628704566003,True,True,True
uniform_platykurtic,58,800,0.25,0.013068346050440669,0.013068346050440565,0.00011036079983895036,0.999999999999992,0.1218032208187023,0.7403410779276459,0.5254923348850848,0.1218032208187023,0.7403410779276459,0.830876335598414,0.034270661076719645,0.03452087022148416,0.035582904475972364,False,True,False
uniform_platykurtic,59,800,0.25,0.0028935702755068,0.002893570275506788,0.00044350332455040856,0.999999999999996,0.16016782741730143,0.8024289283905857,0.5595526497295553,0.16016782741730143,0.8024289283905859,0.8847304219638981,0.035005501795313476,0.032004753698394464,0.03775514904201757,True,True,True
symmetric_contaminated,0,800,0.25,0.07432843369696224,0.07432843369696238,0.00015231874166845061,1.0000000000000018,0.15595880218765476,0.5959138466943766,0.33113683525162835,0.15595880218765476,0.5959138466943766,0.13679136580120227,0.029952712175634204,0.09109042038023663,0.1073650495407757,True,False,False
symmetric_contaminated,1,800,0.25,0.039429177984265554,0.03942917798426539,0.00013381804691645557,0.9999999999999958,0.2042857739098454,0.673749007293649,0.4129420590118261,0.2042857739098454,0.673749007293649,0.17058479225382622,0.03283042203661735,0.09638766498015772,0.11506908247972038,True,True,True
symmetric_contaminated,2,800,0.25,0.08503630590001336,0.08503630590001295,0.00010553039104570547,0.9999999999999951,0.22397801235504006,0.9570709419081818,0.8279098044930999,0.22397801235504006,0.9570709419081818,0.3420063878751483,0.03904358163229449,0.08464554196802285,0.11752611936304973,True,True,True
symmetric_contaminated,3,800,0.25,0.007525054167362754,0.0075250541673627614,0.00022760186771937627,1.000000000000001,0.1586165011326717,0.7714452508422641,0.4544873034253014,0.1586165011326717,0.7714452508422641,0.18774697453277892,0.02726884274096589,0.06569444761214112,0.17704589765022197,True,True,True
symmetric_contaminated,4,800,0.25,0.057532469246013934,0.05753246924601388,0.00033641831096859376,0.999999999999999,0.17448086066737872,0.6292864808778288,0.39887165285418225,0.17448086066737872,0.6292864808778288,0.16477236104477863,0.032314952936567304,0.1316388900862203,0.09928966933203882,True,True,False
symmetric_contaminated,5,800,0.25,0.018370721532634107,0.018370721532634218,0.0005448401789055126,1.000000000000006,0.1620697291553259,0.8846005445065859,0.6953817253777315,0.1620697291553259,0.8846005445065859,0.28725954300835777,0.03714196462738849,0.14107868776979396,0.1660815548278439,True,True,True
symmetric_contaminated,6,800,0.25,0.0020584296667350687,0.002058429666735062,0.00025403345767306343,0.9999999999999969,0.2362323116012458,0.7838837134811748,0.5729863176230506,0.2362323116012458,0.7838837134811748,0.2366984660993654,0.03499367950636442,0.08482714283409797,0.12700328493590488,True,True,True
symmetric_contaminated,7,800,0.25,0.012484268533254413,0.012484268533254256,0.00011679591572055209,0.9999999999999875,0.18880594887918697,0.7370121009245756,0.4734660073414349,0.18880594887918697,0.7370121009245756,0.19558700485695563,0.031244536869053784,0.09481480694148667,0.13397686439380005,True,True,True
symmetric_contaminated,8,800,0.25,0.11127327530131086,0.11127327530131073,0.0007762994109844232,0.9999999999999989,0.23891764900137055,0.9621960252884846,0.8397909965821494,0.23891764900137055,0.9621960252884846,0.3469144630881417,0.04112936992229368,0.12377634187331886,0.09857718607837294,True,True,False
symmetric_contaminated,9,800,0.25,0.06865462237730706,0.06865462237730659,0.0001091362024522066,0.9999999999999931,0.20800012319789019,0.956030318466382,0.7621418462401908,0.20800012319789019,0.956030318466382,0.3148378947398692,0.041213745268087874,0.1364197362119019,0.10950036508134607,True,True,True
symmetric_contaminated,10,800,0.25,0.049006400672016774,0.049006400672016746,0.00012629360563198757,0.9999999999999994,0.21018489931810877,0.6434725650714123,0.4299867310483924,0.21018489931810877,0.6434725650714123,0.1776258813725999,0.034657837321047526,0.11369870219882254,0.12466265815390934,True,True,True
symmetric_contaminated,11,800,0.25,0.0005365199882755748,0.0005365199882756199,0.00045299272177903686,1.0000000000000842,0.18718858350338452,0.8092576708524852,0.5827556814378465,0.18718858350338452,0.8092576708524852,0.24073415309329063,0.03590135789086994,0.12626851499068037,0.15827774366872774,True,True,True
symmetric_contaminated,12,800,0.25,0.005492401535606415,0.005492401535606341,0.0003465139361527064,0.9999999999999865,0.18557309333740746,0.8579505472318721,0.6545485042848515,0.18557309333740746,0.8579505472318721,0.2703914948520322,0.03362561014713715,0.09412151457258859,0.18109674366068926,True,True,True
symmetric_contaminated,13,800,0.25,0.06348992938974439,0.06348992938974443,0.0004729941220387935,1.0000000000000007,0.12881519373368075,0.6344170061764398,0.26243500297760247,0.12881519373368075,0.6344170061764398,0.1084109004788597,0.027267209299210032,0.08527438963893486,0.11696588307026552,False,True,False
symmetric_contaminated,14,800,0.25,0.04021076124602149,0.04021076124602167,0.00028368237317068554,1.0000000000000044,0.18453918410943035,0.6667482875034836,0.410291150105001,0.18453918410943035,0.6667482875034836,0.1694897118780541,0.0319466570632434,0.12144165811520402,0.14220130761388353,True,True,True
symmetric_contaminated,15,800,0.25,0.11376073269715477,0.11376073269715459,3.714468647000948e-05,0.9999999999999984,0.29375109946027145,0.981700905878339,0.7995875821914744,0.29375109946027145,0.981700905878339,0.3303065856824368,0.04230571530124839,0.11528549500781768,0.13131170359038571,False,True,True
